movie,cast,Role
The Walking Deceased ,Dave Sheridan,actor
The Warlords ,Andy Lau,actor
The Warrior's Way ,Jed Brophy,actor
The Wash ,DJ Pooh,actor
The Watch ,Rosemarie DeWitt,actor
The Watch ,Rosemarie DeWitt,actor
The Watcher ,Chris Ellis,actor
The Water Diviner ,Steve Bastoni,actor
The Waterboy ,Peter Dante,actor
The Wave ,Jennifer Ulrich,actor
The Way of the Gun ,Dylan Kussman,actor
The Way Way Back ,Jim Rash,actor
The Weather Man ,Michael Rispoli,actor
The Wedding Date ,Holland Taylor,actor
The Wedding Planner ,Alex Rocco,actor
The Wendell Baker Story ,Jacob Vargas,actor
The White Countess ,Lynn Redgrave,actor
The White Ribbon ,Leonie Benesch,actor
The Whole Nine Yards ,Natasha Henstridge,actor
The Whole Ten Yards ,Natasha Henstridge,actor
The Wicked Lady ,John Gielgud,actor
The Wicked Within ,Patrick Muldoon,actor
The Widow of Saint-Pierre ,Yves Jacques,actor
The Wild Bunch ,L.Q. Jones,actor
The Wild Thornberrys Movie ,Cree Summer,actor
The Wind That Shakes the Barley ,Martin Lucey,actor
The Witch ,Ralph Ineson,actor
The Wiz ,Theresa Merritt,actor
The Wizard of Oz ,Billie Burke,actor
The Wolf of Wall Street ,Jon Favreau,actor
The Wolfman ,Art Malik,actor
The Wolverine ,Rila Fukushima,actor
The Woman Chaser ,Max Kerstein,actor
The Woman in Black ,Jessica Raine,actor
The Women ,Debra Messing,actor
The Wood ,Richard T. Jones,actor
The Words ,Olivia Wilde,actor
The Work and the Glory ,Tiffany Dupont,actor
The Work and the Glory II: American Zion ,Brenda Strong,actor
The Work and the Story ,Christopher Robin Miller,actor
The World Is Mine ,Ana Vatamanu,actor
The World Is Not Enough ,Desmond Llewelyn,actor
The World's End ,Jasper Levine,actor
The World's Fastest Indian ,Craig Hall,actor
The Wraith ,Nick Cassavetes,actor
The Wrestler ,Ajay Naidu,actor
The X Files ,Jeffrey DeMunn,actor
The X Files: I Want to Believe ,Nicki Aycox,actor
The Yards ,Faye Dunaway,actor
The Yellow Handkerchief ,William Hurt,actor
The Young and Prodigious T.S. Spivet ,Judy Davis,actor
The Young Messiah ,Finn Ireland,actor
The Young Unknowns ,Arly Jover,actor
The Young Victoria ,Thomas Kretschmann,actor
There Be Dragons ,Lily Cole,actor
There Goes My Baby ,Seymour Cassel,actor
There Will Be Blood ,Kevin Breznahan,actor
There's Something About Mary ,Richard Tyson,actor
Theresa Is a Mother ,Matthew Gumley,actor
They ,Marc Blucas,actor
They Came Together ,Jack McBrayer,actor
They Live ,George 'Buck' Flower,actor
They Will Have to Kill Us First ,Khaira Arby,actor
Things to Do in Denver When You're Dead ,Treat Williams,actor
Things We Lost in the Fire ,Robin Weigert,actor
Think Like a Man ,Regina Hall,actor
Think Like a Man Too ,David Walton,actor
Thinner ,Kari Wuhrer,actor
Thir13en Ghosts ,F. Murray Abraham,actor
Thirteen ,Kip Pardue,actor
Thirteen Conversations About One Thing ,Amy Irving,actor
Thirteen Days ,Bruce Thomas,actor
This Christmas ,Loretta Devine,actor
This Is 40 ,Mackenzie Aladjem,actor
This Is England ,Jack O'Connell,actor
This Is It ,Judith Hill,actor
This Is Martin Bonner ,Demetrius Grosse,actor
This Is the End ,Emma Watson,actor
This Is Where I Leave You ,Jane Fonda,actor
This Means War ,Warren Christie,actor
This Thing of Ours ,Chuck Zito,actor
Thomas and the Magic Railroad ,Peter Fonda,actor
Thor ,Anthony Hopkins,actor
Thor: The Dark World ,Anthony Hopkins,actor
Thr3e ,Justine Waddell,actor
Three Burials ,Guillermo Arriaga,actor
Three Kingdoms: Resurrection of the Dragon ,Andy On,actor
Three Kings ,Mykelti Williamson,actor
Three to Tango ,David Ramsey,actor
Thumbsucker ,Nancy O'Dell,actor
Thunder and the House of Magic ,Joe Ochman,actor
Thunderball ,Lois Maxwell,actor
Thunderbirds ,Brady Corbet,actor
Tidal Wave ,Kyung-gu Sol,actor
Tiger Orange ,Loanne Bishop,actor
Tim and Eric's Billion Dollar Movie ,Bob Ross,actor
Timber Falls ,Beth Broderick,actor
Time Bandits ,Kenny Baker,actor
Time Changer ,Hal Linden,actor
Time to Choose ,Peter Agnefjall,actor
Timecop ,Gloria Reuben,actor
Timecrimes ,B?rbara Goenaga,actor
Timeline ,Ethan Embry,actor
Tin Can Man ,Emma Eliza Regan,actor
Tin Cup ,Rene Russo,actor
Tinker Tailor Soldier Spy ,Gary Oldman,actor
Tiny Furniture ,Jemima Kirke,actor
Titan A.E. ,Nathan Lane,actor
Titanic ,Gloria Stuart,actor
TMNT ,Mako,actor
"To Be Frank, Sinatra at 100 ",Louis Walsh,actor
To Die For ,Holland Taylor,actor
To Kill a Mockingbird ,William Windom,actor
To Rome with Love ,Alessandra Mastronardi,actor
To Save a Life ,D. David Morin,actor
Tom Jones ,Hugh Griffith,actor
Tombstone ,Powers Boothe,actor
Tomcats ,David Ogden Stiers,actor
Tomorrow Never Dies ,Joe Don Baker,actor
Tomorrowland ,Thomas Robinson,actor
Tootsie ,Teri Garr,actor
Top Cat Begins ,Ben Diskin,actor
Top Five ,J.B. Smoove,actor
Top Gun ,Adrian Pasdar,actor
Top Hat ,Eric Blore,actor
Top Spin ,Michael Landers,actor
Topaz ,Philippe Noiret,actor
Topsy-Turvy ,Lesley Manville,actor
Tora! Tora! Tora! ,James Whitmore,actor
Torn Curtain ,David Opatoshu,actor
Torque ,Christina Milian,actor
Total Recall ,Marshall Bell,actor
Total Recall ,Marshall Bell,actor
Touching the Void ,Joe Simpson,actor
Tower Heist ,Judd Hirsch,actor
Towering Inferno             ,Joe Flaherty,actor
Town & Country ,Garry Shandling,actor
Toy Story ,Jim Varney,actor
Toy Story 2 ,Wayne Knight,actor
Toy Story 3 ,Don Rickles,actor
Tracker ,Temuera Morrison,actor
Trade ,Alicja Bachleda,actor
Trade of Innocents ,Trieu Tran,actor
Trading Places ,Ralph Bellamy,actor
Traffic ,James Lew,actor
Train ,Derek Magyar,actor
Training Day ,Tom Berenger,actor
Trainspotting ,Ewen Bremner,actor
Trainwreck ,Josh Segarra,actor
Trance ,Tuppence Middleton,actor
Trance ,Tuppence Middleton,actor
Transamerica ,Paul Borghese,actor
Transcendence ,Clifton Collins Jr.,actor
Transformers ,Kevin Dunn,actor
Transformers: Age of Extinction ,Kelsey Grammer,actor
Transformers: Dark of the Moon ,Kevin Dunn,actor
Transformers: Revenge of the Fallen ,Ramon Rodriguez,actor
Transporter 2 ,Matthew Modine,actor
Transsiberian ,Mac McDonald,actor
Trapeze ,Sidney James,actor
Trapped             ,Bj?rn Hlynur Haraldsson,actor
Trash ,Daniel Zettel,actor
Travelers and Magicians ,Sonam Kinga,actor
Treachery ,Michael Biehn,actor
Treading Water ,Kim Ly,actor
Treasure Planet ,Michael Wincott,actor
Trees Lounge ,Carol Kane,actor
Trekkies ,James Doohan,actor
Tremors ,Michael Gross,actor
Triangle ,Emma Lung,actor
Triple 9 ,Clifton Collins Jr.,actor
Trippin' ,Countess Vaughn,actor
Tristram Shandy: A Cock and Bull Story ,Dylan Moran,actor
Trollhunter ,Glenn Erland Tosterud,actor
TRON: Legacy ,James Frain,actor
TRON: Legacy ,James Frain,actor
Troop Beverly Hills ,Kellie Martin,actor
Tropic Thunder ,Brandon T. Jackson,actor
Trouble with the Curve ,Bob Gunton,actor
Troy ,Julian Glover,actor
Trucker ,Matthew Lawrence,actor
True Grit ,Bruce Green,actor
True Lies ,Tom Arnold,actor
True Romance ,Michael Rapaport,actor
Trust ,Zoe Levin,actor
Trust the Man ,Dagmara Dominczyk,actor
Truth or Die ,Jennie Jacques,actor
Tsotsi ,Rapulana Seiphemo,actor
Tuck Everlasting ,Jonathan Jackson,actor
Tucker and Dale vs Evil ,Chelan Simmons,actor
Tumbleweeds ,Lois Smith,actor
Tupac: Resurrection ,Todd Bridges,actor
Turbo ,Ben Schwartz,actor
Turbulence ,Jeffrey DeMunn,actor
Tusk ,Michael Parks,actor
Twilight ,Anna Kendrick,actor
Twilight ,Anna Kendrick,actor
Twilight Zone: The Movie ,Vic Morrow,actor
Twin Falls Idaho ,Jon Gries,actor
Twins ,Hugh O'Brian,actor
Twisted             ,Aaron Hill,actor
Twister ,Jami Gertz,actor
Twixt ,Joanne Whalley,actor
Two Brothers ,Oanh Nguyen,actor
Two Can Play That Game ,Tamala Jones,actor
Two Evil Eyes ,Sally Kirkland,actor
Two Girls and a Guy ,Angel David,actor
Two Lovers ,Samantha Ivers,actor
Two Lovers and a Bear ,John Ralston,actor
Two Weeks Notice ,Dana Ivey,actor
Tycoon ,Laraine Day,actor
U2 3D ,Larry Mullen Jr.,actor
U-571 ,David Keith,actor
UHF ,Michael Richards,actor
Ulee's Gold ,Vanessa Zima,actor
"Ultramarines: A Warhammer 40,000 Movie ",Donald Sumpter,actor
Ultraviolet ,Nick Chinlund,actor
Unaccompanied Minors ,B.J. Novak,actor
Unbreakable ,Michael Kelly,actor
Unbroken ,Alex Russell,actor
Unbroken ,Alex Russell,actor
Under Siege 2: Dark Territory ,Patrick Kilpatrick,actor
Under the Rainbow ,Billy Barty,actor
Under the Same Moon ,Kate del Castillo,actor
Under the Skin ,Alison Chand,actor
Under the Tuscan Sun ,Mario Monicelli,actor
Underclassman ,Kaylee DeFer,actor
Undercover Brother ,Chi McBride,actor
Underdogs ,Gabriel Almir?n,actor
Underworld ,Shane Brolly,actor
Underworld: Awakening ,Sandrine Holt,actor
Underworld: Evolution ,Derek Jacobi,actor
Underworld: Rise of the Lycans ,Steven Mackintosh,actor
Undiscovered ,Perrey Reeves,actor
Undisputed ,Jon Seda,actor
UnDivided ,Jeff Jacob,actor
Une Femme Mari e ,Rita Maiden,actor
Unfaithful ,Chad Lowe,actor
Unfinished Business ,Melissa McMeekin,actor
Unforgettable             ,Dallas Roberts,actor
Unforgiven ,Frances Fisher,actor
Unforgotten             ,Nicola Walker,actor
Unfriended ,Heather Sossaman,actor
United 93 ,Susan Blommaert,actor
United Passions ,Jemima West,actor
Universal Soldier: The Return ,Xander Berkeley,actor
Unknown ,Aidan Quinn,actor
Unknown ,Aidan Quinn,actor
Unleashed ,Bob Hoskins,actor
Unnatural ,Allegra Carpenter,actor
Unstoppable ,Ethan Suplee,actor
Unsullied ,Malone Thomas,actor
Untraceable ,Joseph Cross,actor
Up ,Jess Harnell,actor
Up Close & Personal ,Raymond Cruz,actor
Up in the Air ,Chris Lowell,actor
Urban Legend ,Julian Richings,actor
Urban Legends: Final Cut ,Jacinda Barrett,actor
Urbania ,Matt Keeslar,actor
V for Vendetta ,Rupert Graves,actor
Vaalu ,Brahmanandam,actor
Vacation ,Beverly D'Angelo,actor
Valentine ,Johnny Whitworth,actor
Valentine's Day ,Anne Hathaway,actor
Valiant ,Pip Torrens,actor
Valkyrie ,Thomas Kretschmann,actor
Valley of the Heart's Delight ,Tom Bower,actor
Valley of the Wolves: Iraq ,Ghassan Massoud,actor
Vampire in Brooklyn ,Allen Payne,actor
Vampire Killers ,Silvia Colloca,actor
Vampires ,Maximilian Schell,actor
Vampires Suck ,Anneliese van der Pol,actor
Vamps ,Ivan Sergei,actor
Van Wilder: Party Liaison ,Erik Estrada,actor
Vanilla Sky ,Noah Taylor,actor
Vanity Fair ,Lillete Dubey,actor
Vantage Point ,William Hurt,actor
Varsity Blues ,Mark Walters,actor
Veer-Zaara ,Anupam Kher,actor
Velvet Goldmine ,Janet McTeer,actor
Vera Drake ,Imelda Staunton,actor
Veronica Guerin ,Gerard McSorley,actor
Veronica Mars             ,Enrico Colantoni,actor
Veronika Decides to Die ,Jonathan Tucker,actor
Vertical Limit ,Ben Mendelsohn,actor
Very Bad Things ,Jeanne Tripplehorn,actor
Vessel ,Whit Spurgeon,actor
Vicky Cristina Barcelona ,Christopher Evan Welch,actor
Victor Frankenstein ,Daniel Mays,actor
Victor Frankenstein ,Daniel Mays,actor
Victor Frankenstein ,Daniel Mays,actor
Videodrome ,Reiner Schwarz,actor
Virgin Territory ,David Walliams,actor
Virtuosity ,Traci Lords,actor
Viy ,Agnia Ditkovskite,actor
Volcano ,Gaby Hoffmann,actor
Volver ,Antonio de la Torre,actor
W. ,Bruce McGill,actor
Wag the Dog ,John Michael Higgins,actor
Wah-Wah ,Miranda Richardson,actor
Waiting for Guffman ,Larry Miller,actor
Waiting... ,Vanessa Lengies,actor
Waitress ,Eddie Jemison,actor
Waking Ned Devine ,Fionnula Flanagan,actor
Walk Hard: The Dewey Cox Story ,Matt Price,actor
Walk the Line ,Tyler Hilton,actor
Walking and Talking ,Vincent Pastore,actor
Walking Tall ,Michael Bowen,actor
Walking with Dinosaurs 3D ,Madison Rothschild,actor
WALL E ,Jeff Garlin,actor
Wall Street ,James Karen,actor
Wall Street: Money Never Sleeps ,John Buffalo Mailer,actor
Wal-Mart: The High Cost of Low Price ,Matt Hunter,actor
Walter ,Virginia Madsen,actor
Waltz with Bashir ,Zahava Solomon,actor
Wanderlust ,Joe Lo Truglio,actor
Wanted ,Common,actor
War ,Nadine Velazquez,actor
War & Peace             ,Lily James,actor
War Horse ,Eddie Marsan,actor
War of the Worlds ,Rick Gonzalez,actor
"War, Inc. ",Ned Bellamy,actor
Warcraft ,Ruth Negga,actor
WarGames ,Ally Sheedy,actor
Warlock ,Lori Singer,actor
Warlock: The Armageddon ,Paula Marshall,actor
Warm Bodies ,Daniel Rindress-Kay,actor
Warrior ,Kevin Dunn,actor
Warriors of Virtue ,Angus Macfadyen,actor
Wasabi ,Michel Muller,actor
Watchmen ,Stephen McHattie,actor
Water ,Seema Biswas,actor
Water & Power ,Exie Booker,actor
Water for Elephants ,James Frain,actor
Waterloo ,Jack Hawkins,actor
Waterworld ,Zakes Mokae,actor
Wayne's World ,Kurt Fuller,actor
We Are Marshall ,Brian Geraghty,actor
We Are Your Friends ,Jonny Weston,actor
We Bought a Zoo ,Stephanie Szostak,actor
We Have Your Husband ,Nicholas Gonzalez,actor
We Need to Talk About Kevin ,Ashley Gerasimovich,actor
We Own the Night ,Antoni Corone,actor
We Were Soldiers ,Chris Klein,actor
Weekend ,Vauxhall Jermaine,actor
"Welcome Home, Roscoe Jenkins ",Cedric the Entertainer,actor
Welcome to Collinwood ,Andy Davoli,actor
Welcome to Mooseport ,Maura Tierney,actor
Welcome to the Dollhouse ,Christina Vidal,actor
Welcome to the Rileys ,Kerry Cahill,actor
Welcome to the Sticks ,Michel Galabru,actor
Wendy and Lucy ,Will Oldham,actor
We're No Angels ,James Russo,actor
We're the Millers ,Thomas Lennon,actor
West Side Story ,Richard Beymer,actor
Western Religion ,Greg Jackson,actor
Whale Rider ,Tammy Davis,actor
What a Girl Wants ,Kelly Preston,actor
What Dreams May Come ,Rosalind Chao,actor
What Happens in Vegas ,Michelle Krusiec,actor
What Just Happened ,Kristen Stewart,actor
What Lies Beneath ,Miranda Otto,actor
What Planet Are You From  ,Garry Shandling,actor
What the #$*! Do We (K)now!  ,Armin Shimerman,actor
What to Expect When You're Expecting ,Thomas Lennon,actor
What Women Want ,Loretta Devine,actor
Whatever It Takes ,Marla Sokoloff,actor
Whatever Works ,Conleth Hill,actor
What's Eating Gilbert Grape ,Kevin Tighe,actor
What's Love Got to Do with It ,Dororthy Thorton,actor
What's the Worst That Could Happen  ,Richard Schiff,actor
What's Your Number  ,Ed Begley Jr.,actor
When a Stranger Calls ,Brian Geraghty,actor
When Did You Last See Your Father  ,Gina McKee,actor
When Harry Met Sally... ,Harley Jane Kozak,actor
When the Cat's Away ,Jane Bradbury,actor
When the Game Stands Tall ,Ser'Darius Blain,actor
When the Lights Went Out ,Kate Ashfield,actor
Where the Heart Is ,Stockard Channing,actor
Where the Truth Lies ,Rachel Blanchard,actor
Where the Wild Things Are ,Max Records,actor
While We're Young ,Dree Hemingway,actor
Whip It ,Alia Shawkat,actor
Whiplash ,Chris Mulkey,actor
Whipped ,David Heyman,actor
White Chicks ,Brittany Daniel,actor
White Fang ,Susan Hogan,actor
White House Down ,Matt Craven,actor
White Noise ,Mike Dopud,actor
White Noise 2: The Light ,Adrian Holmes,actor
White Oleander ,Marc Donato,actor
White Squall ,Ethan Embry,actor
Whiteout ,Shawn Doyle,actor
Who Killed the Electric Car  ,Colette Divine,actor
Who's Your Caddy  ,Lil' Wayne,actor
Why Did I Get Married  ,Lamman Rucker,actor
Why Did I Get Married Too  ,Tasha Smith,actor
Wicked Blood ,Lew Temple,actor
Wicker Park ,Mark Camacho,actor
Wicker Park ,Mark Camacho,actor
Wild ,Gaby Hoffmann,actor
Wild Card ,Jason Alexander,actor
Wild Grass ,Edouard Baer,actor
Wild Hogs ,Drew Sidora,actor
Wild Target ,Geoff Bell,actor
Wild Things ,Jeff Perry,actor
Wild Wild West ,Bai Ling,actor
Willard ,Jackie Burroughs,actor
Willy Wonka & the Chocolate Factory ,Julie Dawn Cole,actor
Wimbledon ,Austin Nichols,actor
Win a Date with Tad Hamilton! ,Nathan Lane,actor
Wind Walkers ,Kiowa Gordon,actor
Windsor Drive ,Matt Cohen,actor
Windtalkers ,Noah Emmerich,actor
Wing Commander ,J?rgen Prochnow,actor
Winged Migration ,,actor
Wings             ,Amy Yasbeck,actor
Winnie Mandela ,Aubrey Poo,actor
Winnie the Pooh ,Huell Howser,actor
Winter in Wartime ,Martijn Lakemeier,actor
Winter Passing ,Dallas Roberts,actor
Winter's Bone ,Lauren Sweetser,actor
Winter's Tale ,Kevin Corrigan,actor
Wish I Was Here ,Michael Weston,actor
Witchboard ,Rose Marie,actor
Without a Paddle ,Bonnie Somerville,actor
Without Limits ,Billy Crudup,actor
Without Men ,Camryn Manheim,actor
Witless Protection ,Richard Bull,actor
Witness ,Lukas Haas,actor
Wolf ,Ron Rifkin,actor
Wolf Creek             ,Lucy Fry,actor
Wolves ,Stephen McHattie,actor
Woman in Gold ,Elizabeth McGovern,actor
Woman on Top ,Mark Feuerstein,actor
Woman Thou Art Loosed ,Clifton Powell,actor
Womb ,Hannah Murray,actor
Wonder Boys ,Richard Thomas,actor
Wonderland ,Franky G,actor
Won't Back Down ,Dante Brown,actor
Woo ,Dave Chappelle,actor
Woodstock ,Joan Baez,actor
Wordplay ,Bob Dole,actor
World Trade Center ,Armando Riesco,actor
World War Z ,Mireille Enos,actor
World's Greatest Dad ,Henry Simmons,actor
Wrath of the Titans ,Lily James,actor
Wreck-It Ralph ,Joe Lo Truglio,actor
Wristcutters: A Love Story ,Chase Ellison,actor
Wrong Turn ,Julian Richings,actor
Wuthering Heights             ,Kevin McNally,actor
Wyatt Earp ,Isabella Rossellini,actor
Xi you ji zhi: Sun Wukong san da Baigu Jing ,Eddie Peng,actor
X-Men ,Bruce Davison,actor
X-Men 2 ,Aaron Stanford,actor
X-Men Origins: Wolverine ,Dominic Monaghan,actor
X-Men: Apocalypse ,Tye Sheridan,actor
X-Men: Days of Future Past ,Hugh Jackman,actor
X-Men: First Class ,Oliver Platt,actor
X-Men: The Last Stand ,Daniel Cudmore,actor
xXx ,Leila Arcieri,actor
xXx: State of the Union ,Xzibit,actor
Y Tu Mam  Tambi n ,Mar?a Aura,actor
Year One ,Xander Berkeley,actor
Yeh Jawaani Hai Deewani ,Aditya Roy Kapoor,actor
Yentl ,Steven Hill,actor
Yes ,Stephanie Leonidas,actor
Yes Man ,Danny Masterson,actor
Yesterday Was a Lie ,H.M. Wynant,actor
Yoga Hosers ,Natasha Lyonne,actor
Yogi Bear ,Josh Robert Thompson,actor
You Again ,Christine Lakin,actor
You Can Count on Me ,Gaby Hoffmann,actor
You Can't Take It with You ,Lionel Barrymore,actor
You Don't Mess with the Zohan ,Kevin Nealon,actor
You Got Served ,Steve Harvey,actor
You Got Served: Beat the World ,Chase Armitage,actor
You Kill Me ,Jayne Eastwood,actor
You Only Live Twice ,Desmond Llewelyn,actor
You Will Meet a Tall Dark Stranger ,Ewen Bremner,actor
"You, Me and Dupree ",Amanda Detmer,actor
Young Adult ,Collette Wolfe,actor
Young Frankenstein ,Teri Garr,actor
Young Guns ,Brian Keith,actor
Young Sherlock Holmes ,Freddie Jones,actor
