movie_title,duration,gross,imdb_score,budget,title_year
The Purge,85,64423650.00,5.7,3000000.00,2013
The Pursuit of D.B. Cooper,100,,5.7,12000000.00,1981
The Pursuit of Happyness,117,162586036.00,8,55000000.00,2006
The Queen,94,56437947.00,7.3,9800000.00,2006
The Quick and the Dead,107,18636537.00,6.4,32000000.00,1995
The Quiet American,101,12987647.00,7.1,30000000.00,2002
The Quiet,91,381186.00,6.4,900000.00,2005
The R.M.,101,1111615.00,6,500000.00,2003
The Rage: Carrie 2,104,17757087.00,4.6,21000000.00,1999
The Raid: Redemption,102,4105123.00,7.6,1100000.00,2011
The Railway Man,116,4435083.00,7.1,18000000.00,2013
The Rainmaker,135,45856732.00,7.1,40000000.00,1997
The Raven,110,16005978.00,6.4,26000000.00,2012
The Reader,124,34180954.00,7.6,32000000.00,2008
The Real Cancun,96,3713002.00,2.7,8000000.00,2003
The Reaping,99,25117498.00,5.7,40000000.00,2007
The Red Violin,130,9473382.00,7.7,10000000.00,1998
The Reef,94,,5.8,,2010
The Relic,110,33927476.00,5.7,40000000.00,1997
The Remains of the Day,134,22954968.00,7.9,11500000.00,1993
The Replacement Killers,96,18967571.00,6.1,30000000.00,1998
The Replacements,118,44737059.00,6.5,50000000.00,2000
The Return of the Living Dead,108,,7.3,4000000.00,1985
The Return of the Living Dead,108,,7.3,4000000.00,1985
The Return of the Pink Panther,113,,7.1,5000000.00,1975
The Return,99,502028.00,8,,2003
The Returned,52,,8.3,,
The Revenant,156,183635922.00,8.1,135000000.00,2015
The Ridges,143,,3,17350.00,2011
The Ridiculous 6,119,,4.9,,2015
The Right Stuff,193,21500000.00,7.9,27000000.00,1983
The Ring Two,128,75888270.00,5.4,,2005
The Rise of the Krays,110,,5,2500000.00,2015
The Rite,114,33037754.00,6,37000000.00,2011
The River Wild,111,46815748.00,6.3,45000000.00,1994
The Road to El Dorado,89,50802661.00,6.9,95000000.00,2000
The Road,111,56692.00,7.3,25000000.00,2009
The Robe,135,36000000.00,6.8,5000000.00,1953
The Rock,136,134006721.00,7.4,75000000.00,1996
The Rocker,102,6409206.00,6.2,15000000.00,2008
The Rocket: The Legend of Rocket Richard,124,,7.7,8000000.00,2005
The Rookie,127,75597042.00,7,20000000.00,2002
The Roommate,91,37300107.00,4.8,16000000.00,2011
The Rose,125,29200000.00,6.9,8500000.00,1979
The Royal Tenenbaums,110,52353636.00,7.6,21000000.00,2001
The Rugrats Movie,83,100491683.00,5.9,24000000.00,1998
The Ruins,93,17427926.00,5.9,8000000.00,2008
The Rules of Attraction,110,6525762.00,6.7,4000000.00,2002
The Runaways,106,3571735.00,6.6,10000000.00,2010
The Rundown,104,47592825.00,6.7,85000000.00,2003
The Running Man,101,38122105.00,6.6,27000000.00,1987
The Saint,116,61355436.00,6.2,68000000.00,1997
The Salon,90,92362.00,4.3,1500000.00,2005
The Salton Sea,103,676698.00,7.2,18000000.00,2002
The Santa Clause 2,104,139225854.00,5.5,60000000.00,2002
The Santa Clause,97,144833357.00,6.4,22000000.00,1994
The Savages,114,6610326.00,7.2,,2007
The Scarlet Letter,135,10400000.00,5.1,50000000.00,1995
The Scorch Trials,132,81687587.00,6.4,61000000.00,2015
The Score,124,71069884.00,6.8,68000000.00,2001
The Scorpion King,100,90341670.00,5.5,60000000.00,2002
The Sea Inside,125,2086345.00,8.1,10000000.00,2004
The Second Best Exotic Marigold Hotel,122,33071558.00,6.6,10000000.00,2015
The Second Mother,112,375723.00,7.9,4000000.00,2015
The Secret in Their Eyes,129,20167424.00,8.2,2000000.00,2009
The Secret Life of Bees,110,37766350.00,7.3,11000000.00,2008
The Secret Life of Pets,87,323505540.00,6.8,75000000.00,2016
The Secret Life of Walter Mitty,114,58229120.00,7.3,90000000.00,2013
The Secret of Kells,75,686383.00,7.7,6500000.00,2009
The Secret,45,,7.3,,
The Sentinel,107,36279230.00,6.1,60000000.00,2006
The Sessions,95,5997134.00,7.2,1000000.00,2012
The Shadow,93,32055248.00,6,25000000.00,1994
The Shaggy Dog,98,61112916.00,4.4,50000000.00,2006
The Shallows,86,54257433.00,6.8,17000000.00,2016
The Shawshank Redemption,142,28341469.00,9.3,25000000.00,1994
The Shining,146,,8.4,19000000.00,1980
The Shipping News,111,11405825.00,6.8,35000000.00,2001
The Siege,116,40932372.00,6.3,70000000.00,1998
The Signal,97,,6.1,4000000.00,2014
The Silence of the Lambs,138,130727000.00,8.6,19000000.00,1991
The Simpsons Movie,87,183132370.00,7.4,75000000.00,2007
The Singing Detective,109,336456.00,5.6,8000000.00,2003
The Singles Ward,102,1250798.00,6.4,500000.00,2002
The Sisterhood of Night,104,,6.3,1000000.00,2014
The Sisterhood of the Traveling Pants 2,119,44087387.00,6.2,,2008
The Sisterhood of the Traveling Pants,119,39008741.00,6.6,25000000.00,2005
The Sitter,87,30538669.00,5.7,,2011
The Sixth Sense,107,293501675.00,8.1,40000000.00,1999
The Skeleton Key,104,47806295.00,6.5,43000000.00,2005
The Skeleton Twins,93,5283379.00,6.8,,2014
The Skulls,106,35007180.00,5.6,15000000.00,2000
The Slaughter Rule,112,13134.00,6.1,500000.00,2002
The Sleepwalker,91,,4.9,1100000.00,2014
The Smurfs 2,105,71017784.00,5.4,105000000.00,2013
The Smurfs,103,142614158.00,5.5,110000000.00,2011
The Social Network,120,96917897.00,7.7,40000000.00,2010
The Soloist,117,31670931.00,6.7,60000000.00,2009
The Son of No One,90,28870.00,5.1,15000000.00,2011
The Sorcerer's Apprentice,109,63143812.00,6.1,150000000.00,2010
The Sound and the Shadow,90,,8.3,,2014
The Sound of Music,174,163214286.00,8,8200000.00,1965
The Spanish Prisoner,110,10200000.00,7.3,10000000.00,1997
The Specialist,110,57362581.00,5.4,45000000.00,1994
The Specials,82,12996.00,6,1000000.00,2000
The Spectacular Now,95,6851969.00,7.1,2500000.00,2013
The Spiderwick Chronicles,107,71148699.00,6.6,90000000.00,2008
The Spirit,103,19781879.00,4.8,60000000.00,2008
The SpongeBob Movie: Sponge Out of Water,92,162495848.00,6,74000000.00,2015
The SpongeBob SquarePants Movie,87,85416609.00,7,30000000.00,2004
The Spy Next Door,94,24268828.00,5.4,28000000.00,2010
The Spy Who Loved Me,123,46800000.00,7.1,14000000.00,1977
The Square,108,,8.1,1500000.00,2013
The Squid and the Whale,88,7362100.00,7.4,1500000.00,2005
The Statement,120,763044.00,6.2,23000000.00,2003
The Station Agent,89,5739376.00,7.7,500000.00,2003
The Stepfather,101,29062561.00,5.6,,2009
The Stepford Wives,93,59475623.00,5.2,90000000.00,2004
The Stewardesses,93,,4,100000.00,1969
The Sticky Fingers of Time,81,18195.00,6.3,250000.00,1997
The Sting,129,159600000.00,8.3,5500000.00,1973
The Story of Us,95,27067160.00,5.9,50000000.00,1999
The Straight Story,112,6197866.00,8,10000000.00,1999
The Streets of San Francisco,120,,7.3,,
The Sum of All Fears,124,118471320.00,6.4,68000000.00,2002
The Sweeney,112,26345.00,6.1,3000000.00,2012
The Sweet Hereafter,112,4306697.00,7.7,5000000.00,1997
The Sweetest Thing,90,24430272.00,5.1,43000000.00,2002
The Swindle,101,231417.00,6.6,60000000.00,1997
The Switch,101,27758465.00,6.1,19000000.00,2010
The Tailor of Panama,109,13491653.00,6.1,18000000.00,2001
The Taking of Pelham 1 2 3,106,65452312.00,6.4,100000000.00,2009
The Tale of Despereaux,93,50818750.00,6.1,60000000.00,2008
The Talented Mr. Ripley,139,81292135.00,7.3,40000000.00,1999
The Tempest,110,263365.00,5.4,20000000.00,2010
The Ten,96,766487.00,5,5250000.00,2007
The Terminal,128,77032279.00,7.3,60000000.00,2004
The Terminator,107,38400000.00,8.1,6500000.00,1984
The Texas Chain Saw Massacre,88,30859000.00,7.5,83532.00,1974
The Texas Chain Saw Massacre,88,30859000.00,7.5,83532.00,1974
The Texas Chainsaw Massacre 2,101,8025872.00,5.5,4700000.00,1986
The Texas Chainsaw Massacre: The Beginning,83,39511038.00,5.9,16000000.00,2006
The Theory of Everything,123,35887263.00,7.7,15000000.00,2014
The Thin Red Line,215,36385763.00,7.6,52000000.00,1998
The Thing,109,13782838.00,8.2,15000000.00,1982
The Thirteenth Floor,100,15500000.00,7,16000000.00,1999
The Thomas Crown Affair,113,69304264.00,6.8,48000000.00,1999
The Three Musketeers,110,20315324.00,5.8,75000000.00,2011
The Three Stooges,92,44328238.00,5.1,,2012
The Tigger Movie,77,45542421.00,6.3,30000000.00,2000
The Timber,81,,5.5,2100000.00,2015
The Time Machine,96,56684819.00,5.9,80000000.00,2002
The Time Traveler's Wife,107,63411478.00,7.1,39000000.00,2009
The To Do List,104,3447339.00,5.8,1500000.00,2013
The Tooth Fairy,89,,4.6,1500000.00,2006
The Torture Chamber of Dr. Sadism,80,,6,,1967
The Touch,7,,5.2,13000.00,2007
The Tourist,103,67631157.00,6,100000000.00,2010
The Tourist,103,67631157.00,6,100000000.00,2010
The Town,150,92173235.00,7.6,37000000.00,2010
The Toxic Avenger Part II,96,792966.00,5.1,2300000.00,1989
The Toxic Avenger,91,,6.2,475000.00,1984
The Train,133,,7.9,6700000.00,1964
The Transporter Refueled,96,16027866.00,5.1,25000000.00,2015
The Transporter,92,25296447.00,6.8,21000000.00,2002
The Tree of Life,139,13303319.00,6.7,32000000.00,2011
The Trials of Darryl Hunt,106,1111.00,7.7,200000.00,2006
The Triplets of Belleville,80,7002255.00,7.8,9500000.00,2003
The Trouble with Harry,99,,7.2,1200000.00,1955
The True Story of Puss'N Boots,80,,2.9,25000000.00,2009
The Truman Show,103,125603360.00,8.1,60000000.00,1998
The Tuxedo,98,50189179.00,5.3,60000000.00,2002
The Twilight Saga: Breaking Dawn - Part 2,115,292298923.00,5.5,120000000.00,2012
The Twilight Saga: Breaking Dawn - Part 2,115,292298923.00,5.5,120000000.00,2012
The Twilight Saga: Eclipse,124,300523113.00,4.9,68000000.00,2010
The Twilight Saga: New Moon,130,296623634.00,4.6,50000000.00,2009
The Ugly Truth,96,88915214.00,6.5,38000000.00,2009
The Ultimate Gift,114,3420871.00,7.4,,2006
The Unborn,89,42638165.00,4.8,16000000.00,2009
The Unborn,89,42638165.00,4.8,16000000.00,2009
The Untouchables,119,76270454.00,7.9,25000000.00,1987
The Upside of Anger,118,18761993.00,6.9,9000000.00,2005
The Usual Suspects,106,23272306.00,8.6,6000000.00,1995
The Valley of Decision,119,,7.5,2160000.00,1945
The Vatican Exorcisms,76,,2.6,1100000.00,2013
The Vatican Tapes,91,1712111.00,4.5,8495000.00,2015
The Veil,93,,4.7,4000000.00,2016
The Velocity of Gary,100,,5,4000000.00,1998
The Verdict,129,54000000.00,7.8,16000000.00,1982
The Village,108,114195633.00,6.5,60000000.00,2004
The Virgin Suicides,90,4859475.00,7.2,6000000.00,1999
The Virginity Hit,86,535249.00,4.6,3400000.00,2010
The Visit,94,65069140.00,6.2,5000000.00,2015
The Visual Bible: The Gospel of John,125,4068087.00,7.7,17000000.00,2003
The Vow,104,125014030.00,6.8,30000000.00,2012
The Wackness,99,2077046.00,7,6000000.00,2008
The Wailing,156,770629.00,7.7,,2016
The Walk,123,10137502.00,7.4,35000000.00,2015
The Walking Deceased,88,,3.4,1250000.00,2015
The Warlords,113,128978.00,7.1,40000000.00,2007
The Warrior's Way,100,5664251.00,6.3,45000000.00,2010
The Wash,93,10097096.00,4.6,4000000.00,2001
The Watch,102,34350553.00,5.7,68000000.00,2012
The Watch,102,34350553.00,5.7,68000000.00,2012
The Watcher,97,28927720.00,5.3,33000000.00,2000
The Water Diviner,111,4190530.00,7.1,22500000.00,2014
The Waterboy,90,161487252.00,6.1,20000000.00,1998
The Wave,107,,7.6,5000000.00,2008
The Way of the Gun,119,6047856.00,6.7,8500000.00,2000
The Way Way Back,103,21501098.00,7.4,5000000.00,2013
The Weather Man,102,12469811.00,6.6,22000000.00,2005
The Wedding Date,90,31585300.00,6.1,15000000.00,2005
The Wedding Planner,103,60400856.00,5.2,35000000.00,2001
The Wendell Baker Story,99,127144.00,5.5,8000000.00,2005
The White Countess,135,1666262.00,6.7,16000000.00,2005
The White Ribbon,144,2222647.00,7.8,12000000.00,2009
The Whole Nine Yards,98,57262492.00,6.7,24000000.00,2000
The Whole Ten Yards,98,16323969.00,5.5,40000000.00,2004
The Wicked Lady,98,,4,8000000.00,1983
The Wicked Within,84,,4.6,1200000.00,2015
The Widow of Saint-Pierre,112,3058380.00,7.3,100000000.00,2000
The Wild Bunch,144,,8,6244087.00,1969
The Wild Thornberrys Movie,85,39880476.00,5.2,25000000.00,2002
The Wind That Shakes the Barley,127,1829142.00,7.5,,2006
The Witch,92,25138292.00,6.8,3500000.00,2015
The Wiz,118,13000000.00,5.2,24000000.00,1978
The Wizard of Oz,102,22202612.00,8.1,2800000.00,1939
The Wolf of Wall Street,240,116866727.00,8.2,100000000.00,2013
The Wolfman,119,61937495.00,5.8,150000000.00,2010
The Wolverine,138,132550960.00,6.7,120000000.00,2013
The Woman Chaser,88,110720.00,7.3,1200000.00,1999
The Woman in Black,95,54322273.00,6.4,17000000.00,2012
The Women,114,26896744.00,4.9,16500000.00,2008
The Wood,106,25047631.00,6.9,6000000.00,1999
The Words,102,11434867.00,7.1,6000000.00,2012
The Work and the Glory II: American Zion,100,2024854.00,6.6,6500000.00,2005
The Work and the Glory,118,3347439.00,6.9,7500000.00,2004
The Work and the Story,77,,5.7,103000.00,2003
The World Is Mine,104,,6.5,168000.00,2015
The World Is Not Enough,128,126930660.00,6.4,135000000.00,1999
The World's End,109,26003149.00,7,20000000.00,2013
The World's Fastest Indian,127,5128124.00,7.9,25000000.00,2005
The Wraith,93,3500000.00,5.9,2700000.00,1986
The Wrestler,109,26236603.00,7.9,6000000.00,2008
The X Files: I Want to Believe,108,20981633.00,5.9,30000000.00,2008
The X Files,121,83892374.00,7,66000000.00,1998
The Yards,115,882710.00,6.4,24000000.00,2000
The Yellow Handkerchief,102,317040.00,6.8,15500000.00,2008
The Young and Prodigious T.S. Spivet,105,99462.00,7.1,33000000.00,2013
The Young Messiah,111,6462576.00,5.4,18500000.00,2016
The Young Unknowns,87,58163.00,4.2,,2000
The Young Victoria,100,10991381.00,7.3,35000000.00,2009
There Be Dragons,102,1068392.00,5.9,36000000.00,2011
There Goes My Baby,99,125169.00,6.4,10500000.00,1994
There Will Be Blood,158,40218903.00,8.1,25000000.00,2007
There's Something About Mary,107,176483808.00,7.1,23000000.00,1998
Theresa Is a Mother,105,,6.7,200000.00,2012
They Came Together,83,,5.5,,2014
They Live,93,13008928.00,7.3,4000000.00,1988
They Will Have to Kill Us First,105,,7.7,400000.00,2015
They,89,12693621.00,4.8,17000000.00,2002
Things to Do in Denver When You're Dead,115,529766.00,6.8,7000000.00,1995
Things We Lost in the Fire,118,2849142.00,7.2,16000000.00,2007
Think Like a Man Too,106,65182182.00,5.7,24000000.00,2014
Think Like a Man,122,91547205.00,6.6,12000000.00,2012
Thinner,93,15171475.00,5.7,8500000.00,1996
Thir13en Ghosts,91,41867960.00,5.5,20000000.00,2001
Thirteen Conversations About One Thing,104,3287435.00,7.1,4500000.00,2001
Thirteen Days,145,34566746.00,7.3,80000000.00,2000
Thirteen,100,4599680.00,6.8,1500000.00,2003
This Christmas,117,49121934.00,6.1,13000000.00,2007
This Is 40,134,67523385.00,6.2,35000000.00,2012
This Is England,101,327919.00,7.7,1500000.00,2006
This Is It,111,71844424.00,7.3,60000000.00,2009
This Is Martin Bonner,83,,6.6,42000.00,2013
This Is the End,107,101470202.00,6.7,32000000.00,2013
This Is Where I Leave You,103,34290142.00,6.6,19800000.00,2014
This Means War,103,54758461.00,6.3,65000000.00,2012
This Thing of Ours,100,,5.4,,2003
Thomas and the Magic Railroad,85,15911333.00,3.6,19000000.00,2000
Thor: The Dark World,112,206360018.00,7.1,170000000.00,2013
Thor,115,181015141.00,7,150000000.00,2011
Thr3e,101,978908.00,5.1,2400000.00,2006
Three Burials,107,5023275.00,7.5,15000000.00,2005
Three Kingdoms: Resurrection of the Dragon,102,,6.2,25000000.00,2008
Three Kings,114,60652036.00,7.1,48000000.00,1999
Three to Tango,98,10544143.00,6.1,20000000.00,1999
Thumbsucker,96,1325073.00,6.6,4000000.00,2005
Thunder and the House of Magic,85,4091.00,6.3,34000000.00,2013
Thunderball,130,63600000.00,7,9000000.00,1965
Thunderbirds,95,6768055.00,4.2,57000000.00,2004
Tidal Wave,103,,5.7,,2009
Tiger Orange,75,,6.8,100000.00,2014
Tim and Eric's Billion Dollar Movie,93,200803.00,5.3,3000000.00,2012
Timber Falls,100,,5.3,2600000.00,2007
Time Bandits,103,42365600.00,7,5000000.00,1981
Time Changer,95,15278.00,5.6,825000.00,2002
Time to Choose,100,29233.00,7,3500000.00,2015
Timecop,99,44450000.00,5.8,27000000.00,1994
Timecrimes,66,38108.00,7.2,2600000.00,2007
Timeline,116,19480739.00,5.6,80000000.00,2003
Tin Can Man,83,,6.7,10000.00,2007
Tin Cup,135,53854588.00,6.3,45000000.00,1996
Tinker Tailor Soldier Spy,127,24104113.00,7.1,20000000.00,2011
Tiny Furniture,98,389804.00,6.3,65000.00,2010
Titan A.E.,94,22751979.00,6.6,75000000.00,2000
Titanic,194,658672302.00,7.7,200000000.00,1997
TMNT,87,54132596.00,6.3,34000000.00,2007
"To Be Frank, Sinatra at 100",81,,7.4,2000000.00,2015
To Die For,106,21200000.00,6.8,20000000.00,1995
To Kill a Mockingbird,129,,8.4,2000000.00,1962
To Rome with Love,112,16684352.00,6.3,17000000.00,2012
To Save a Life,120,3773863.00,7.1,1000000.00,2009
Tom Jones,121,,6.8,1000000.00,1963
Tombstone,134,56505065.00,7.8,25000000.00,1993
Tomcats,95,13558739.00,5.3,11000000.00,2001
Tomorrow Never Dies,119,125332007.00,6.5,110000000.00,1997
Tomorrowland,130,93417865.00,6.5,190000000.00,2015
Tootsie,116,177200000.00,7.4,22000000.00,1982
Top Cat Begins,89,,4.4,8000000.00,2015
Top Five,102,25277561.00,6.5,12000000.00,2014
Top Gun,110,176781728.00,6.9,15000000.00,1986
Top Hat,81,3000000.00,7.8,609000.00,1935
Top Spin,80,5858.00,7.1,150000.00,2014
Topaz,127,,6.3,4000000.00,1969
Topsy-Turvy,154,6201757.00,7.4,10000000.00,1999
Tora! Tora! Tora!,160,14500000.00,7.5,25000000.00,1970
Torn Curtain,128,,6.7,6000000.00,1966
Torque,84,21176322.00,4,40000000.00,2004
Total Recall,113,119412921.00,7.5,65000000.00,1990
Total Recall,113,119412921.00,7.5,65000000.00,1990
Touching the Void,106,4581222.00,8.1,,2003
Tower Heist,104,78009155.00,6.2,75000000.00,2011
Towering Inferno,65,,9.5,,
Town & Country,104,6712451.00,4.4,90000000.00,2001
Toy Story 2,82,245823397.00,7.9,90000000.00,1999
Toy Story 3,103,414984497.00,8.3,200000000.00,2010
Toy Story,74,191796233.00,8.3,30000000.00,1995
Tracker,102,,6.5,6500000.00,2010
Trade of Innocents,88,15059.00,5.4,,2012
Trade,120,214202.00,7.5,12000000.00,2007
Trading Places,116,90400000.00,7.5,,1983
Traffic,190,124107476.00,7.6,48000000.00,2000
Train,94,,4.8,,2008
Training Day,122,76261036.00,7.7,45000000.00,2001
Trainspotting,94,16501785.00,8.2,3500000.00,1996
Trainwreck,129,110008260.00,6.3,35000000.00,2015
Trance,101,2319187.00,7,20000000.00,2013
Trance,101,2319187.00,7,20000000.00,2013
Transamerica,103,9013113.00,7.4,1000000.00,2005
Transcendence,119,23014504.00,6.3,100000000.00,2014
Transformers: Age of Extinction,165,245428137.00,5.7,210000000.00,2014
Transformers: Dark of the Moon,154,352358779.00,6.3,195000000.00,2011
Transformers: Revenge of the Fallen,150,402076689.00,6,200000000.00,2009
Transformers,144,318759914.00,7.1,150000000.00,2007
Transporter 2,87,43095600.00,6.3,32000000.00,2005
Transsiberian,111,2203641.00,6.7,15000000.00,2008
Trapeze,105,,6.8,4000000.00,1956
Trapped,511,,8.2,,
Trash,114,10230.00,7.2,,2014
Travelers and Magicians,108,505295.00,7.5,1800000.00,2003
Treachery,67,,3.9,625000.00,2013
Treading Water,92,,6.2,4700000.00,2013
Treasure Planet,95,38120554.00,7.1,140000000.00,2002
Trees Lounge,95,695229.00,7.2,1300000.00,1996
Trekkies,86,617172.00,7,375000.00,1997
Tremors,96,16667084.00,7.1,11000000.00,1990
