movie,cast,Role
The Talented Mr. Ripley ,Philip Seymour Hoffman,actor
The Tempest ,Djimon Hounsou,actor
The Ten ,Jon Hamm,actor
The Terminal ,Tom Hanks,actor
The Terminator ,Michael Biehn,actor
The Texas Chain Saw Massacre ,Gunnar Hansen,actor
The Texas Chain Saw Massacre ,Gunnar Hansen,actor
The Texas Chainsaw Massacre 2 ,Bill Johnson,actor
The Texas Chainsaw Massacre: The Beginning ,Matt Bomer,actor
The Theory of Everything ,Eddie Redmayne,actor
The Thin Red Line ,Nick Stahl,actor
The Thing ,Wilford Brimley,actor
The Thirteenth Floor ,Gretchen Mol,actor
The Thomas Crown Affair ,Mark Margolis,actor
The Three Musketeers ,Milla Jovovich,actor
The Three Stooges ,Kate Upton,actor
The Tigger Movie ,Kath Soucie,actor
The Timber ,James Ransone,actor
The Time Machine ,Mark Addy,actor
The Time Traveler's Wife ,Arliss Howard,actor
The To Do List ,Donald Glover,actor
The Tooth Fairy ,P.J. Soles,actor
The Torture Chamber of Dr. Sadism ,Christopher Lee,actor
The Touch ,Necar Zadegan,actor
The Tourist ,Johnny Depp,actor
The Tourist ,Johnny Depp,actor
The Town ,Jeremy Renner,actor
The Toxic Avenger ,Patrick Kilpatrick,actor
The Toxic Avenger Part II ,Phoebe Legere,actor
The Train ,Jeanne Moreau,actor
The Transporter ,Jason Statham,actor
The Transporter Refueled ,Ed Skrein,actor
The Tree of Life ,Brad Pitt,actor
The Trials of Darryl Hunt ,Darryl Hunt,actor
The Triplets of Belleville ,Michel Robin,actor
The Trouble with Harry ,Jerry Mathers,actor
The True Story of Puss'N Boots ,Yolande Moreau,actor
The Truman Show ,Natascha McElhone,actor
The Tuxedo ,Romany Malco,actor
The Twilight Saga: Breaking Dawn - Part 2 ,Robert Pattinson,actor
The Twilight Saga: Breaking Dawn - Part 2 ,Robert Pattinson,actor
The Twilight Saga: Eclipse ,Robert Pattinson,actor
The Twilight Saga: New Moon ,Robert Pattinson,actor
The Ugly Truth ,Gerard Butler,actor
The Ultimate Gift ,Bill Cobbs,actor
The Unborn ,Gary Oldman,actor
The Unborn ,Gary Oldman,actor
The Untouchables ,Robert De Niro,actor
The Upside of Anger ,Alicia Witt,actor
The Usual Suspects ,Kevin Spacey,actor
The Valley of Decision ,Jessica Tandy,actor
The Vatican Exorcisms ,Piero Maggi?,actor
The Vatican Tapes ,Djimon Hounsou,actor
The Veil ,Lily Rabe,actor
The Velocity of Gary ,Salma Hayek,actor
The Verdict ,Charlotte Rampling,actor
The Village ,Bryce Dallas Howard,actor
The Virgin Suicides ,Kirsten Dunst,actor
The Virginity Hit ,Matt Bennett,actor
The Visit ,Ocean James,actor
The Visual Bible: The Gospel of John ,Henry Ian Cusick,actor
The Vow ,Channing Tatum,actor
The Wackness ,Mary-Kate Olsen,actor
The Wailing ,Jung-min Hwang,actor
The Walk ,Joseph Gordon-Levitt,actor
The Walking Deceased ,Trenton Rostedt,actor
The Warlords ,Jet Li,actor
The Warrior's Way ,Tony Cox,actor
The Wash ,Angell Conwell,actor
The Watch ,Will Forte,actor
The Watch ,Will Forte,actor
The Watcher ,Keanu Reeves,actor
The Water Diviner ,Cem Yilmaz,actor
The Waterboy ,Adam Sandler,actor
The Wave ,Max Riemelt,actor
The Way of the Gun ,Kristin Lehman,actor
The Way Way Back ,Steve Carell,actor
The Weather Man ,Nicolas Cage,actor
The Wedding Date ,Jack Davenport,actor
The Wedding Planner ,Matthew McConaughey,actor
The Wendell Baker Story ,Will Ferrell,actor
The White Countess ,Vanessa Redgrave,actor
The White Ribbon ,Ulrich Tukur,actor
The Whole Nine Yards ,Bruce Willis,actor
The Whole Ten Yards ,Bruce Willis,actor
The Wicked Lady ,Faye Dunaway,actor
The Wicked Within ,William McNamara,actor
The Widow of Saint-Pierre ,Emir Kusturica,actor
The Wild Bunch ,William Holden,actor
The Wild Thornberrys Movie ,Alfre Woodard,actor
The Wind That Shakes the Barley ,Padraic Delaney,actor
The Witch ,Julian Richings,actor
The Wiz ,Lena Horne,actor
The Wizard of Oz ,Margaret Hamilton,actor
The Wolf of Wall Street ,Leonardo DiCaprio,actor
The Wolfman ,Anthony Hopkins,actor
The Wolverine ,Hugh Jackman,actor
The Woman Chaser ,Marilyn Rising,actor
The Woman in Black ,Daniel Radcliffe,actor
The Women ,Jada Pinkett Smith,actor
The Wood ,Omar Epps,actor
The Words ,J.K. Simmons,actor
The Work and the Glory ,Eric Johnson,actor
The Work and the Glory II: American Zion ,Emily Podleski,actor
The Work and the Story ,Richard Moll,actor
The World Is Mine ,Iulia Ciochina,actor
The World Is Not Enough ,Colin Salmon,actor
The World's End ,Michael Smiley,actor
The World's Fastest Indian ,Anthony Hopkins,actor
The Wraith ,Clint Howard,actor
The Wrestler ,Mark Margolis,actor
The X Files ,Martin Landau,actor
The X Files: I Want to Believe ,Mitch Pileggi,actor
The Yards ,Charlize Theron,actor
The Yellow Handkerchief ,Kristen Stewart,actor
The Young and Prodigious T.S. Spivet ,Callum Rennie,actor
The Young Messiah ,Clive Russell,actor
The Young Unknowns ,Leslie Bibb,actor
The Young Victoria ,Michiel Huisman,actor
There Be Dragons ,Jordi Moll?,actor
There Goes My Baby ,Ricky Schroder,actor
There Will Be Blood ,Jim Meskimen,actor
There's Something About Mary ,Sarah Silverman,actor
Theresa Is a Mother ,Elaine Bromka,actor
They ,Alexander Gould,actor
They Came Together ,Christopher Meloni,actor
They Live ,Meg Foster,actor
They Will Have to Kill Us First ,Aliou Tour?,actor
Things to Do in Denver When You're Dead ,Steve Buscemi,actor
Things We Lost in the Fire ,Alison Lohman,actor
Think Like a Man ,Chris Brown,actor
Think Like a Man Too ,Romany Malco,actor
Thinner ,Joe Mantegna,actor
Thir13en Ghosts ,Shannon Elizabeth,actor
Thirteen ,Holly Hunter,actor
Thirteen Conversations About One Thing ,Matthew McConaughey,actor
Thirteen Days ,Bruce Greenwood,actor
This Christmas ,Mekhi Phifer,actor
This Is 40 ,Charlyne Yi,actor
This Is England ,Stephen Graham,actor
This Is It ,Misha Gabriel Hamilton,actor
This Is Martin Bonner ,Jan Haley,actor
This Is the End ,Channing Tatum,actor
This Is Where I Leave You ,Tina Fey,actor
This Means War ,Tom Hardy,actor
This Thing of Ours ,Vincent Pastore,actor
Thomas and the Magic Railroad ,Mara Wilson,actor
Thor ,Chris Hemsworth,actor
Thor: The Dark World ,Chris Hemsworth,actor
Thr3e ,Marc Blucas,actor
Three Burials ,Levon Helm,actor
Three Kingdoms: Resurrection of the Dragon ,Andy Lau,actor
Three Kings ,Judy Greer,actor
Three to Tango ,Matthew Perry,actor
Thumbsucker ,Kelli Garner,actor
Thunder and the House of Magic ,Kyle Hebert,actor
Thunderball ,Desmond Llewelyn,actor
Thunderbirds ,Sophia Myles,actor
Tidal Wave ,Nicole Dionne,actor
Tiger Orange ,Ty Parker,actor
Tim and Eric's Billion Dollar Movie ,Michael Gross,actor
Timber Falls ,Brianna Brown,actor
Time Bandits ,Shelley Duvall,actor
Time Changer ,Gavin MacLeod,actor
Time to Choose ,Jane Goodall,actor
Timecop ,Mia Sara,actor
Timecrimes ,Karra Elejalde,actor
Timeline ,Paul Walker,actor
Tin Can Man ,Patrick O'Donnell,actor
Tin Cup ,Don Johnson,actor
Tinker Tailor Soldier Spy ,Benedict Cumberbatch,actor
Tiny Furniture ,Lena Dunham,actor
Titan A.E. ,Matt Damon,actor
Titanic ,Leonardo DiCaprio,actor
TMNT ,Chris Evans,actor
"To Be Frank, Sinatra at 100 ",Alice Cooper,actor
To Die For ,Kurtwood Smith,actor
To Kill a Mockingbird ,Robert Duvall,actor
To Rome with Love ,Ornella Muti,actor
To Save a Life ,Randy Wayne,actor
Tom Jones ,Albert Finney,actor
Tombstone ,Michael Biehn,actor
Tomcats ,Shannon Elizabeth,actor
Tomorrow Never Dies ,Vincent Schiavelli,actor
Tomorrowland ,Judy Greer,actor
Tootsie ,Bill Murray,actor
Top Cat Begins ,Sariann Monaco,actor
Top Five ,Rosario Dawson,actor
Top Gun ,Tom Cruise,actor
Top Hat ,Ginger Rogers,actor
Top Spin ,Ariel Hsing,actor
Topaz ,Roscoe Lee Browne,actor
Topsy-Turvy ,Jim Broadbent,actor
Tora! Tora! Tora! ,Joseph Cotten,actor
Torn Curtain ,Tamara Toumanova,actor
Torque ,Dane Cook,actor
Total Recall ,Ronny Cox,actor
Total Recall ,Ronny Cox,actor
Touching the Void ,Nicholas Aaron,actor
Tower Heist ,Matthew Broderick,actor
Towering Inferno             ,Martin Short,actor
Town & Country ,Del Zamora,actor
Toy Story ,Tom Hanks,actor
Toy Story 2 ,Tom Hanks,actor
Toy Story 3 ,Tom Hanks,actor
Tracker ,Ray Winstone,actor
Trade ,Zack Ward,actor
Trade of Innocents ,Mira Sorvino,actor
Trading Places ,Don Ameche,actor
Traffic ,Michael O'Neill,actor
Train ,Gideon Emery,actor
Training Day ,Denzel Washington,actor
Trainspotting ,Kelly Macdonald,actor
Trainwreck ,Amy Schumer,actor
Trance ,Rosario Dawson,actor
Trance ,Rosario Dawson,actor
Transamerica ,Kevin Zegers,actor
Transcendence ,Johnny Depp,actor
Transformers ,Zack Ward,actor
Transformers: Age of Extinction ,Bingbing Li,actor
Transformers: Dark of the Moon ,Glenn Morshower,actor
Transformers: Revenge of the Fallen ,Glenn Morshower,actor
Transporter 2 ,Jason Statham,actor
Transsiberian ,Thomas Kretschmann,actor
Trapeze ,Gina Lollobrigida,actor
Trapped             ,?lafur Darri ?lafsson,actor
Trash ,Wagner Moura,actor
Travelers and Magicians ,Tshewang Dendup,actor
Treachery ,Matthew Ziff,actor
Treading Water ,Zo? Kravitz,actor
Treasure Planet ,Joseph Gordon-Levitt,actor
Trees Lounge ,Steve Buscemi,actor
Trekkies ,Walter Koenig,actor
Tremors ,Reba McEntire,actor
Triangle ,Rachael Carpani,actor
Triple 9 ,Kate Winslet,actor
Trippin' ,Donald Faison,actor
Tristram Shandy: A Cock and Bull Story ,Steve Coogan,actor
Trollhunter ,Otto Jespersen,actor
TRON: Legacy ,Jeff Bridges,actor
TRON: Legacy ,Jeff Bridges,actor
Troop Beverly Hills ,Craig T. Nelson,actor
Tropic Thunder ,Robert Downey Jr.,actor
Trouble with the Curve ,Clint Eastwood,actor
Troy ,Brad Pitt,actor
Trucker ,Jimmy Bennett,actor
True Grit ,Matt Damon,actor
True Lies ,Jamie Lee Curtis,actor
True Romance ,Brad Pitt,actor
Trust ,Noah Emmerich,actor
Trust the Man ,Billy Crudup,actor
Truth or Die ,David Oakes,actor
Tsotsi ,Terry Pheto,actor
Tuck Everlasting ,William Hurt,actor
Tucker and Dale vs Evil ,Katrina Bowden,actor
Tumbleweeds ,Kimberly J. Brown,actor
Tupac: Resurrection ,James Cagney,actor
Turbo ,Ryan Reynolds,actor
Turbulence ,Hector Elizondo,actor
Tusk ,Johnny Depp,actor
Twilight ,Kristen Stewart,actor
Twilight ,Kristen Stewart,actor
Twilight Zone: The Movie ,Albert Brooks,actor
Twin Falls Idaho ,Sasha Alexander,actor
Twins ,Kelly Preston,actor
Twisted             ,Grey Damon,actor
Twister ,Philip Seymour Hoffman,actor
Twixt ,Alden Ehrenreich,actor
Two Brothers ,David Gant,actor
Two Can Play That Game ,Mo'Nique,actor
Two Evil Eyes ,John Amos,actor
Two Girls and a Guy ,Robert Downey Jr.,actor
Two Lovers ,Isabella Rossellini,actor
Two Lovers and a Bear ,Gordon Pinsent,actor
Two Weeks Notice ,Dorian Missick,actor
Tycoon ,Judith Anderson,actor
U2 3D ,Bono,actor
U-571 ,Matthew McConaughey,actor
UHF ,Fran Drescher,actor
Ulee's Gold ,Peter Fonda,actor
"Ultramarines: A Warhammer 40,000 Movie ",Sean Pertwee,actor
Ultraviolet ,Milla Jovovich,actor
Unaccompanied Minors ,Tyler James Williams,actor
Unbreakable ,Robin Wright,actor
Unbroken ,Finn Wittrock,actor
Unbroken ,Finn Wittrock,actor
Under Siege 2: Dark Territory ,Peter Greene,actor
Under the Rainbow ,Mako,actor
Under the Same Moon ,America Ferrera,actor
Under the Skin ,Scarlett Johansson,actor
Under the Tuscan Sun ,Raoul Bova,actor
Underclassman ,Cheech Marin,actor
Undercover Brother ,Dave Chappelle,actor
Underdogs ,Pablo Rago,actor
Underworld ,Sophia Myles,actor
Underworld: Awakening ,Theo James,actor
Underworld: Evolution ,Sophia Myles,actor
Underworld: Rise of the Lycans ,Craig Parker,actor
Undiscovered ,Fisher Stevens,actor
Undisputed ,Fisher Stevens,actor
UnDivided ,Sam Adams,actor
Une Femme Mari e ,Philippe Leroy,actor
Unfaithful ,Olivier Martinez,actor
Unfinished Business ,Tom Wilkinson,actor
Unforgettable             ,Poppy Montgomery,actor
Unforgiven ,Clint Eastwood,actor
Unforgotten             ,Bernard Hill,actor
Unfriended ,Shelley Hennig,actor
United 93 ,Christian Clemenson,actor
United Passions ,Fisher Stevens,actor
Universal Soldier: The Return ,Michael Jai White,actor
Unknown ,Liam Neeson,actor
Unknown ,Liam Neeson,actor
Unleashed ,Morgan Freeman,actor
Unnatural ,Q'orianka Kilcher,actor
Unstoppable ,Denzel Washington,actor
Unsullied ,Ward G. Smith,actor
Untraceable ,Billy Burke,actor
Up ,John Ratzenberger,actor
Up Close & Personal ,Joe Mantegna,actor
Up in the Air ,J.K. Simmons,actor
Urban Legend ,Alicia Witt,actor
Urban Legends: Final Cut ,Loretta Devine,actor
Urbania ,Dan Futterman,actor
V for Vendetta ,Natalie Portman,actor
Vaalu ,Hansika Motwani,actor
Vacation ,Chris Hemsworth,actor
Valentine ,Marley Shelton,actor
Valentine's Day ,Bradley Cooper,actor
Valiant ,Jim Broadbent,actor
Valkyrie ,Tom Cruise,actor
Valley of the Heart's Delight ,Bruce McGill,actor
Valley of the Wolves: Iraq ,Necati Sasmaz,actor
Vampire in Brooklyn ,John Witherspoon,actor
Vampire Killers ,MyAnna Buring,actor
Vampires ,Sheryl Lee,actor
Vampires Suck ,Diedrich Bader,actor
Vamps ,Taylor Negron,actor
Van Wilder: Party Liaison ,Ryan Reynolds,actor
Vanilla Sky ,Tom Cruise,actor
Vanity Fair ,Romola Garai,actor
Vantage Point ,Dennis Quaid,actor
Varsity Blues ,Paul Walker,actor
Veer-Zaara ,Shah Rukh Khan,actor
Velvet Goldmine ,Christian Bale,actor
Vera Drake ,Eddie Marsan,actor
Veronica Guerin ,Brenda Fricker,actor
Veronica Mars             ,Francis Capra,actor
Veronika Decides to Die ,Sarah Michelle Gellar,actor
Vertical Limit ,Nicholas Lea,actor
Very Bad Things ,Jon Favreau,actor
Vessel ,Taylor Pigeon,actor
Vicky Cristina Barcelona ,Scarlett Johansson,actor
Victor Frankenstein ,Daniel Radcliffe,actor
Victor Frankenstein ,Daniel Radcliffe,actor
Victor Frankenstein ,Daniel Radcliffe,actor
Videodrome ,Debbie Harry,actor
Virgin Territory ,Hayden Christensen,actor
Virtuosity ,Denzel Washington,actor
Viy ,Jason Flemyng,actor
Volcano ,Don Cheadle,actor
Volver ,Carmen Maura,actor
W. ,Toby Jones,actor
Wag the Dog ,Robert De Niro,actor
Wah-Wah ,Emily Watson,actor
Waiting for Guffman ,Catherine O'Hara,actor
Waiting... ,Ryan Reynolds,actor
Waitress ,Lew Temple,actor
Waking Ned Devine ,James Nesbitt,actor
Walk Hard: The Dewey Cox Story ,Tim Meadows,actor
Walk the Line ,Sandra Ellis Lafferty,actor
Walking and Talking ,Kevin Corrigan,actor
Walking Tall ,Dwayne Johnson,actor
Walking with Dinosaurs 3D ,Charlie Rowe,actor
WALL E ,John Ratzenberger,actor
Wall Street ,Hal Holbrook,actor
Wall Street: Money Never Sleeps ,Frank Langella,actor
Wal-Mart: The High Cost of Low Price ,Lee Scott,actor
Walter ,Leven Rambin,actor
Waltz with Bashir ,Ari Folman,actor
Wanderlust ,Justin Theroux,actor
Wanted ,Angelina Jolie Pitt,actor
War ,Jason Statham,actor
War & Peace             ,Jim Broadbent,actor
War Horse ,Jeremy Irvine,actor
War of the Worlds ,Tom Cruise,actor
"War, Inc. ",Bashar Rahal,actor
Warcraft ,Dominic Cooper,actor
WarGames ,Matthew Broderick,actor
Warlock ,Julian Sands,actor
Warlock: The Armageddon ,Julian Sands,actor
Warm Bodies ,Cory Hardrict,actor
Warrior ,Tom Hardy,actor
Warriors of Virtue ,Marley Shelton,actor
Wasabi ,Carole Bouquet,actor
Watchmen ,Matt Frewer,actor
Water ,John Abraham,actor
Water & Power ,Nicholas Gonzalez,actor
Water for Elephants ,Robert Pattinson,actor
Waterloo ,Rod Steiger,actor
Waterworld ,Jeanne Tripplehorn,actor
Wayne's World ,Tia Carrere,actor
We Are Marshall ,Matthew McConaughey,actor
We Are Your Friends ,Vanessa Lengies,actor
We Bought a Zoo ,Scarlett Johansson,actor
We Have Your Husband ,Teri Polo,actor
We Need to Talk About Kevin ,Ezra Miller,actor
We Own the Night ,Robert Duvall,actor
We Were Soldiers ,Jon Hamm,actor
Weekend ,Tom Cullen,actor
"Welcome Home, Roscoe Jenkins ",Mo'Nique,actor
Welcome to Collinwood ,Michael Jeter,actor
Welcome to Mooseport ,Rip Torn,actor
Welcome to the Dollhouse ,Heather Matarazzo,actor
Welcome to the Rileys ,Kristen Stewart,actor
Welcome to the Sticks ,Dany Boon,actor
Wendy and Lucy ,John Robinson,actor
We're No Angels ,Robert De Niro,actor
We're the Millers ,Laura-Leigh,actor
West Side Story ,Rita Moreno,actor
Western Religion ,Mark Fantasia,actor
Whale Rider ,Keisha Castle-Hughes,actor
What a Girl Wants ,Colin Firth,actor
What Dreams May Come ,Robin Williams,actor
What Happens in Vegas ,Treat Williams,actor
What Just Happened ,Robert De Niro,actor
What Lies Beneath ,Harrison Ford,actor
What Planet Are You From  ,Judy Greer,actor
What the #$*! Do We (K)now!  ,Marlee Matlin,actor
What to Expect When You're Expecting ,Anna Kendrick,actor
What Women Want ,Judy Greer,actor
Whatever It Takes ,James Franco,actor
Whatever Works ,Larry David,actor
What's Eating Gilbert Grape ,Johnny Depp,actor
What's Love Got to Do with It ,Rae'Ven Kelly,actor
What's the Worst That Could Happen  ,Bernie Mac,actor
What's Your Number  ,Chris Evans,actor
When a Stranger Calls ,Madeline Carroll,actor
When Did You Last See Your Father  ,Colin Firth,actor
When Harry Met Sally... ,Bruno Kirby,actor
When the Cat's Away ,Simon Abkarian,actor
When the Game Stands Tall ,Jessie T. Usher,actor
When the Lights Went Out ,Alan Brent,actor
Where the Heart Is ,Natalie Portman,actor
Where the Truth Lies ,Colin Firth,actor
Where the Wild Things Are ,Catherine O'Hara,actor
While We're Young ,Naomi Watts,actor
Whip It ,Daniel Stern,actor
Whiplash ,J.K. Simmons,actor
Whipped ,Callie Thorne,actor
White Chicks ,Busy Philipps,actor
White Fang ,Seymour Cassel,actor
White House Down ,Channing Tatum,actor
White Noise ,Deborah Kara Unger,actor
White Noise 2: The Light ,Teryl Rothery,actor
White Oleander ,Patrick Fugit,actor
White Squall ,Jeff Bridges,actor
Whiteout ,Tom Skerritt,actor
Who Killed the Electric Car  ,Ed Begley Jr.,actor
Who's Your Caddy  ,Jeffrey Jones,actor
Why Did I Get Married  ,Michael Jai White,actor
Why Did I Get Married Too  ,Michael Jai White,actor
Wicked Blood ,Alexa PenaVega,actor
Wicker Park ,Jessica Par?,actor
Wicker Park ,Jessica Par?,actor
Wild ,Michiel Huisman,actor
Wild Card ,Jason Statham,actor
Wild Grass ,Mathieu Amalric,actor
Wild Hogs ,Jill Hennessy,actor
Wild Target ,Rupert Grint,actor
Wild Things ,Bill Murray,actor
Wild Wild West ,Will Smith,actor
Willard ,Laura Harring,actor
Willy Wonka & the Chocolate Factory ,Peter Ostrum,actor
Wimbledon ,Kirsten Dunst,actor
Win a Date with Tad Hamilton! ,Topher Grace,actor
Wind Walkers ,Rudy Youngblood,actor
Windsor Drive ,Tommy O'Reilly,actor
Windtalkers ,Nicolas Cage,actor
Wing Commander ,Saffron Burrows,actor
Winged Migration ,Jacques Perrin,actor
Wings             ,Steven Weber,actor
Winnie Mandela ,Jennifer Hudson,actor
Winnie the Pooh ,Craig Ferguson,actor
Winter in Wartime ,Yorick van Wageningen,actor
Winter Passing ,Zooey Deschanel,actor
Winter's Bone ,Jennifer Lawrence,actor
Winter's Tale ,Matt Bomer,actor
Wish I Was Here ,Jim Parsons,actor
Witchboard ,Kathleen Wilhoite,actor
Without a Paddle ,Antony Starr,actor
Without Limits ,Billy Burke,actor
Without Men ,Maria Conchita Alonso,actor
Witless Protection ,Ivana Milicevic,actor
Witness ,Harrison Ford,actor
Wolf ,David Hyde Pierce,actor
Wolf Creek             ,Richard Cawthorne,actor
Wolves ,Jason Momoa,actor
Woman in Gold ,Ryan Reynolds,actor
Woman on Top ,Harold Perrineau,actor
Woman Thou Art Loosed ,Loretta Devine,actor
Womb ,Eva Green,actor
Wonder Boys ,Robert Downey Jr.,actor
Wonderland ,Alexis Dziena,actor
Won't Back Down ,Holly Hunter,actor
Woo ,LL Cool J,actor
